"item";"gastos";"mes";"anno";"id"
"SERVICIOS WEB";"0";"junio";"2022";1152
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"junio";"2022";1152
"ARRIENDO DE OFICINA MÓVIL";"0";"junio";"2022";1152
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"junio";"2022";1152
"SERVICIOS MENORES";"500.000";"junio";"2022";1152
"COVID-19 PERSONAL DE APOYO";"0";"junio";"2022";1152
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"268.408";"julio";"2022";1152
"TELEFONÍA";"52.530";"julio";"2022";1152
"TRASLACIÓN";"1.988.096";"julio";"2022";1152
"DIFUSIÓN";"1.360.000";"julio";"2022";1152
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"338.230";"julio";"2022";1152
"ARRIENDO DE INMUEBLE";"580.000";"julio";"2022";1152
"CONSUMOS BÁSICOS";"0";"julio";"2022";1152
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"240.437";"julio";"2022";1152
"MATERIALES DE OFICINA";"8.141";"julio";"2022";1152
"CORRESPONDENCIA";"8.522";"julio";"2022";1152
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"julio";"2022";1152
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"julio";"2022";1152
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"julio";"2022";1152
"SEGUROS DE BIENES";"0";"julio";"2022";1152
"ARRIENDO DE OFICINAS VIRTUALES";"0";"julio";"2022";1152
"SERVICIOS WEB";"0";"julio";"2022";1152
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"julio";"2022";1152
"ARRIENDO DE OFICINA MÓVIL";"0";"julio";"2022";1152
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"julio";"2022";1152
"SERVICIOS MENORES";"489.203";"julio";"2022";1152
"COVID-19 PERSONAL DE APOYO";"0";"julio";"2022";1152
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"0";"agosto";"2022";1152
"TELEFONÍA";"52.548";"agosto";"2022";1152
"TRASLACIÓN";"2.487.541";"agosto";"2022";1152
"DIFUSIÓN";"1.510.000";"agosto";"2022";1152
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"agosto";"2022";1152
"ARRIENDO DE INMUEBLE";"580.000";"agosto";"2022";1152
"CONSUMOS BÁSICOS";"52.580";"agosto";"2022";1152
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"151.488";"agosto";"2022";1152
"MATERIALES DE OFICINA";"2.289";"agosto";"2022";1152
"CORRESPONDENCIA";"802";"agosto";"2022";1152
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"agosto";"2022";1152
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"agosto";"2022";1152
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"agosto";"2022";1152
"SEGUROS DE BIENES";"0";"agosto";"2022";1152
"ARRIENDO DE OFICINAS VIRTUALES";"0";"agosto";"2022";1152
"SERVICIOS WEB";"0";"agosto";"2022";1152
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"agosto";"2022";1152
"ARRIENDO DE OFICINA MÓVIL";"0";"agosto";"2022";1152
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"agosto";"2022";1152
"SERVICIOS MENORES";"500.000";"agosto";"2022";1152
"COVID-19 PERSONAL DE APOYO";"0";"agosto";"2022";1152
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"0";"septiembre";"2022";1152
"TELEFONÍA";"52.533";"septiembre";"2022";1152
"TRASLACIÓN";"1.849.776";"septiembre";"2022";1152
"DIFUSIÓN";"2.262.527";"septiembre";"2022";1152
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"septiembre";"2022";1152
"ARRIENDO DE INMUEBLE";"580.000";"septiembre";"2022";1152
"CONSUMOS BÁSICOS";"41.000";"septiembre";"2022";1152
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"65.711";"septiembre";"2022";1152
"MATERIALES DE OFICINA";"5.998";"septiembre";"2022";1152
"CORRESPONDENCIA";"0";"septiembre";"2022";1152
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"septiembre";"2022";1152
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"septiembre";"2022";1152
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"septiembre";"2022";1152
"SEGUROS DE BIENES";"0";"septiembre";"2022";1152
"ARRIENDO DE OFICINAS VIRTUALES";"0";"septiembre";"2022";1152
"SERVICIOS WEB";"0";"septiembre";"2022";1152
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"septiembre";"2022";1152
"ARRIENDO DE OFICINA MÓVIL";"0";"septiembre";"2022";1152
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"septiembre";"2022";1152
"SERVICIOS MENORES";"600.000";"septiembre";"2022";1152
"COVID-19 PERSONAL DE APOYO";"0";"septiembre";"2022";1152
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"57.108";"octubre";"2022";1152
"TELEFONÍA";"52.530";"octubre";"2022";1152
"TRASLACIÓN";"2.125.846";"octubre";"2022";1152
"DIFUSIÓN";"1.627.932";"octubre";"2022";1152
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"octubre";"2022";1152
"ARRIENDO DE INMUEBLE";"580.000";"octubre";"2022";1152
"CONSUMOS BÁSICOS";"0";"octubre";"2022";1152
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"65.711";"octubre";"2022";1152
"MATERIALES DE OFICINA";"95.999";"octubre";"2022";1152
"CORRESPONDENCIA";"5.419";"octubre";"2022";1152
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"octubre";"2022";1152
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"octubre";"2022";1152
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"octubre";"2022";1152
"SEGUROS DE BIENES";"0";"octubre";"2022";1152
"ARRIENDO DE OFICINAS VIRTUALES";"0";"octubre";"2022";1152
"SERVICIOS WEB";"0";"octubre";"2022";1152
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"octubre";"2022";1152
"ARRIENDO DE OFICINA MÓVIL";"0";"octubre";"2022";1152
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"octubre";"2022";1152
"SERVICIOS MENORES";"600.000";"octubre";"2022";1152
"COVID-19 PERSONAL DE APOYO";"0";"octubre";"2022";1152
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"57.108";"noviembre";"2022";1152
"TELEFONÍA";"52.530";"noviembre";"2022";1152
"TRASLACIÓN";"2.427.930";"noviembre";"2022";1152
"DIFUSIÓN";"1.627.093";"noviembre";"2022";1152
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"noviembre";"2022";1152
"ARRIENDO DE INMUEBLE";"580.000";"noviembre";"2022";1152
"CONSUMOS BÁSICOS";"0";"noviembre";"2022";1152
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"65.714";"noviembre";"2022";1152
"MATERIALES DE OFICINA";"47.170";"noviembre";"2022";1152
"CORRESPONDENCIA";"0";"noviembre";"2022";1152
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"noviembre";"2022";1152
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"noviembre";"2022";1152
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"noviembre";"2022";1152
"SEGUROS DE BIENES";"0";"noviembre";"2022";1152
"ARRIENDO DE OFICINAS VIRTUALES";"0";"noviembre";"2022";1152
"SERVICIOS WEB";"0";"noviembre";"2022";1152
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"noviembre";"2022";1152
"ARRIENDO DE OFICINA MÓVIL";"0";"noviembre";"2022";1152
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"noviembre";"2022";1152
"SERVICIOS MENORES";"600.000";"noviembre";"2022";1152
"COVID-19 PERSONAL DE APOYO";"0";"noviembre";"2022";1152
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"47.668";"diciembre";"2022";1152
"TELEFONÍA";"52.804";"diciembre";"2022";1152
"TRASLACIÓN";"2.040.327";"diciembre";"2022";1152
"DIFUSIÓN";"1.127.200";"diciembre";"2022";1152
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"diciembre";"2022";1152
"ARRIENDO DE INMUEBLE";"580.000";"diciembre";"2022";1152
"CONSUMOS BÁSICOS";"39.600";"diciembre";"2022";1152
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"0";"diciembre";"2022";1152
"MATERIALES DE OFICINA";"96.558";"diciembre";"2022";1152
"CORRESPONDENCIA";"0";"diciembre";"2022";1152
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"diciembre";"2022";1152
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"diciembre";"2022";1152
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"diciembre";"2022";1152
"SEGUROS DE BIENES";"0";"diciembre";"2022";1152
"ARRIENDO DE OFICINAS VIRTUALES";"0";"diciembre";"2022";1152
"SERVICIOS WEB";"0";"diciembre";"2022";1152
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"diciembre";"2022";1152
"ARRIENDO DE OFICINA MÓVIL";"0";"diciembre";"2022";1152
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"diciembre";"2022";1152
"SERVICIOS MENORES";"600.000";"diciembre";"2022";1152
"COVID-19 PERSONAL DE APOYO";"0";"diciembre";"2022";1152
NA;NA;"enero";"2023";1152
NA;NA;"febrero";"2023";1152
NA;NA;"marzo";"2023";1152
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"686.986";"marzo";"2022";1056
"TELEFONÍA";"0";"marzo";"2022";1056
"TRASLACIÓN";"1.382.751";"marzo";"2022";1056
"DIFUSIÓN";"0";"marzo";"2022";1056
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"marzo";"2022";1056
"ARRIENDO DE INMUEBLE";"551.866";"marzo";"2022";1056
"CONSUMOS BÁSICOS";"0";"marzo";"2022";1056
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"0";"marzo";"2022";1056
"MATERIALES DE OFICINA";"0";"marzo";"2022";1056
"CORRESPONDENCIA";"8.066";"marzo";"2022";1056
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"marzo";"2022";1056
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"marzo";"2022";1056
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"marzo";"2022";1056
"SEGUROS DE BIENES";"0";"marzo";"2022";1056
"ARRIENDO DE OFICINAS VIRTUALES";"0";"marzo";"2022";1056
"SERVICIOS WEB";"0";"marzo";"2022";1056
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"marzo";"2022";1056
"ARRIENDO DE OFICINA MÓVIL";"0";"marzo";"2022";1056
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"marzo";"2022";1056
"SERVICIOS MENORES";"333.333";"marzo";"2022";1056
"COVID-19 PERSONAL DE APOYO";"0";"marzo";"2022";1056
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"1.030.479";"abril";"2022";1056
"TELEFONÍA";"19.048";"abril";"2022";1056
"TRASLACIÓN";"2.410.376";"abril";"2022";1056
"DIFUSIÓN";"0";"abril";"2022";1056
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"abril";"2022";1056
"ARRIENDO DE INMUEBLE";"814.858";"abril";"2022";1056
"CONSUMOS BÁSICOS";"185.803";"abril";"2022";1056
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"0";"abril";"2022";1056
"MATERIALES DE OFICINA";"45.780";"abril";"2022";1056
"CORRESPONDENCIA";"8.066";"abril";"2022";1056
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"abril";"2022";1056
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"abril";"2022";1056
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"abril";"2022";1056
"SEGUROS DE BIENES";"0";"abril";"2022";1056
"ARRIENDO DE OFICINAS VIRTUALES";"0";"abril";"2022";1056
"SERVICIOS WEB";"0";"abril";"2022";1056
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"abril";"2022";1056
"ARRIENDO DE OFICINA MÓVIL";"0";"abril";"2022";1056
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"abril";"2022";1056
"SERVICIOS MENORES";"500.000";"abril";"2022";1056
"COVID-19 PERSONAL DE APOYO";"0";"abril";"2022";1056
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"1.025.507";"mayo";"2022";1056
"TELEFONÍA";"36.609";"mayo";"2022";1056
"TRASLACIÓN";"2.409.167";"mayo";"2022";1056
"DIFUSIÓN";"0";"mayo";"2022";1056
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"mayo";"2022";1056
"ARRIENDO DE INMUEBLE";"823.595";"mayo";"2022";1056
"CONSUMOS BÁSICOS";"205.875";"mayo";"2022";1056
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"0";"mayo";"2022";1056
"MATERIALES DE OFICINA";"30.370";"mayo";"2022";1056
"CORRESPONDENCIA";"4.033";"mayo";"2022";1056
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"mayo";"2022";1056
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"mayo";"2022";1056
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"mayo";"2022";1056
"SEGUROS DE BIENES";"0";"mayo";"2022";1056
"ARRIENDO DE OFICINAS VIRTUALES";"0";"mayo";"2022";1056
"SERVICIOS WEB";"0";"mayo";"2022";1056
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"mayo";"2022";1056
"ARRIENDO DE OFICINA MÓVIL";"0";"mayo";"2022";1056
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"mayo";"2022";1056
"SERVICIOS MENORES";"500.000";"mayo";"2022";1056
"COVID-19 PERSONAL DE APOYO";"0";"mayo";"2022";1056
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"1.030.479";"junio";"2022";1056
"TELEFONÍA";"36.656";"junio";"2022";1056
"TRASLACIÓN";"2.506.916";"junio";"2022";1056
"DIFUSIÓN";"0";"junio";"2022";1056
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"junio";"2022";1056
"ARRIENDO DE INMUEBLE";"835.948";"junio";"2022";1056
"CONSUMOS BÁSICOS";"254.188";"junio";"2022";1056
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"0";"junio";"2022";1056
"MATERIALES DE OFICINA";"120.704";"junio";"2022";1056
"CORRESPONDENCIA";"8.066";"junio";"2022";1056
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"junio";"2022";1056
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"junio";"2022";1056
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"junio";"2022";1056
"SEGUROS DE BIENES";"0";"junio";"2022";1056
"ARRIENDO DE OFICINAS VIRTUALES";"0";"junio";"2022";1056
"SERVICIOS WEB";"0";"junio";"2022";1056
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"junio";"2022";1056
"ARRIENDO DE OFICINA MÓVIL";"0";"junio";"2022";1056
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"junio";"2022";1056
"SERVICIOS MENORES";"500.000";"junio";"2022";1056
"COVID-19 PERSONAL DE APOYO";"0";"junio";"2022";1056
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"1.030.479";"julio";"2022";1056
"TELEFONÍA";"36.692";"julio";"2022";1056
"TRASLACIÓN";"2.538.707";"julio";"2022";1056
"DIFUSIÓN";"0";"julio";"2022";1056
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"julio";"2022";1056
"ARRIENDO DE INMUEBLE";"845.729";"julio";"2022";1056
"CONSUMOS BÁSICOS";"247.247";"julio";"2022";1056
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"0";"julio";"2022";1056
"MATERIALES DE OFICINA";"43.890";"julio";"2022";1056
"CORRESPONDENCIA";"4.166";"julio";"2022";1056
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"julio";"2022";1056
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"julio";"2022";1056
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"julio";"2022";1056
"SEGUROS DE BIENES";"0";"julio";"2022";1056
"ARRIENDO DE OFICINAS VIRTUALES";"0";"julio";"2022";1056
"SERVICIOS WEB";"0";"julio";"2022";1056
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"julio";"2022";1056
"ARRIENDO DE OFICINA MÓVIL";"0";"julio";"2022";1056
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"julio";"2022";1056
"SERVICIOS MENORES";"500.000";"julio";"2022";1056
"COVID-19 PERSONAL DE APOYO";"0";"julio";"2022";1056
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"1.030.479";"agosto";"2022";1056
"TELEFONÍA";"36.336";"agosto";"2022";1056
"TRASLACIÓN";"2.573.124";"agosto";"2022";1056
"DIFUSIÓN";"0";"agosto";"2022";1056
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"agosto";"2022";1056
"ARRIENDO DE INMUEBLE";"853.126";"agosto";"2022";1056
"CONSUMOS BÁSICOS";"239.649";"agosto";"2022";1056
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"0";"agosto";"2022";1056
"MATERIALES DE OFICINA";"50.594";"agosto";"2022";1056
"CORRESPONDENCIA";"4.166";"agosto";"2022";1056
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"agosto";"2022";1056
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"agosto";"2022";1056
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"agosto";"2022";1056
"SEGUROS DE BIENES";"0";"agosto";"2022";1056
"ARRIENDO DE OFICINAS VIRTUALES";"0";"agosto";"2022";1056
"SERVICIOS WEB";"0";"agosto";"2022";1056
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"agosto";"2022";1056
"ARRIENDO DE OFICINA MÓVIL";"0";"agosto";"2022";1056
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"agosto";"2022";1056
"SERVICIOS MENORES";"459.436";"agosto";"2022";1056
"COVID-19 PERSONAL DE APOYO";"0";"agosto";"2022";1056
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"1.024.837";"septiembre";"2022";1056
"TELEFONÍA";"37.522";"septiembre";"2022";1056
"TRASLACIÓN";"2.043.321";"septiembre";"2022";1056
"DIFUSIÓN";"0";"septiembre";"2022";1056
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"septiembre";"2022";1056
"ARRIENDO DE INMUEBLE";"865.544";"septiembre";"2022";1056
"CONSUMOS BÁSICOS";"253.379";"septiembre";"2022";1056
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"0";"septiembre";"2022";1056
"MATERIALES DE OFICINA";"43.936";"septiembre";"2022";1056
"CORRESPONDENCIA";"4.166";"septiembre";"2022";1056
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"septiembre";"2022";1056
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"septiembre";"2022";1056
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"septiembre";"2022";1056
"SEGUROS DE BIENES";"0";"septiembre";"2022";1056
"ARRIENDO DE OFICINAS VIRTUALES";"0";"septiembre";"2022";1056
"SERVICIOS WEB";"0";"septiembre";"2022";1056
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"septiembre";"2022";1056
"ARRIENDO DE OFICINA MÓVIL";"0";"septiembre";"2022";1056
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"septiembre";"2022";1056
"SERVICIOS MENORES";"600.000";"septiembre";"2022";1056
"COVID-19 PERSONAL DE APOYO";"0";"septiembre";"2022";1056
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"977.128";"octubre";"2022";1056
"TELEFONÍA";"37.560";"octubre";"2022";1056
"TRASLACIÓN";"2.263.705";"octubre";"2022";1056
"DIFUSIÓN";"0";"octubre";"2022";1056
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"octubre";"2022";1056
"ARRIENDO DE INMUEBLE";"875.323";"octubre";"2022";1056
"CONSUMOS BÁSICOS";"235.046";"octubre";"2022";1056
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"0";"octubre";"2022";1056
"MATERIALES DE OFICINA";"0";"octubre";"2022";1056
"CORRESPONDENCIA";"4.166";"octubre";"2022";1056
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"octubre";"2022";1056
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"octubre";"2022";1056
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"octubre";"2022";1056
"SEGUROS DE BIENES";"0";"octubre";"2022";1056
"ARRIENDO DE OFICINAS VIRTUALES";"0";"octubre";"2022";1056
"SERVICIOS WEB";"0";"octubre";"2022";1056
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"octubre";"2022";1056
"ARRIENDO DE OFICINA MÓVIL";"0";"octubre";"2022";1056
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"octubre";"2022";1056
"SERVICIOS MENORES";"600.000";"octubre";"2022";1056
"COVID-19 PERSONAL DE APOYO";"0";"octubre";"2022";1056
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"1.030.479";"noviembre";"2022";1056
"TELEFONÍA";"39.575";"noviembre";"2022";1056
"TRASLACIÓN";"1.396.742";"noviembre";"2022";1056
"DIFUSIÓN";"0";"noviembre";"2022";1056
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"noviembre";"2022";1056
"ARRIENDO DE INMUEBLE";"884.096";"noviembre";"2022";1056
"CONSUMOS BÁSICOS";"210.063";"noviembre";"2022";1056
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"0";"noviembre";"2022";1056
"MATERIALES DE OFICINA";"236.344";"noviembre";"2022";1056
"CORRESPONDENCIA";"45.166";"noviembre";"2022";1056
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"noviembre";"2022";1056
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"noviembre";"2022";1056
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"noviembre";"2022";1056
"SEGUROS DE BIENES";"0";"noviembre";"2022";1056
"ARRIENDO DE OFICINAS VIRTUALES";"0";"noviembre";"2022";1056
"SERVICIOS WEB";"0";"noviembre";"2022";1056
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"noviembre";"2022";1056
"ARRIENDO DE OFICINA MÓVIL";"0";"noviembre";"2022";1056
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"noviembre";"2022";1056
"SERVICIOS MENORES";"600.000";"noviembre";"2022";1056
"COVID-19 PERSONAL DE APOYO";"0";"noviembre";"2022";1056
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"1.030.479";"diciembre";"2022";1056
"TELEFONÍA";"39.605";"diciembre";"2022";1056
"TRASLACIÓN";"871.628";"diciembre";"2022";1056
"DIFUSIÓN";"0";"diciembre";"2022";1056
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"diciembre";"2022";1056
"ARRIENDO DE INMUEBLE";"888.587";"diciembre";"2022";1056
"CONSUMOS BÁSICOS";"197.932";"diciembre";"2022";1056
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"0";"diciembre";"2022";1056
"MATERIALES DE OFICINA";"0";"diciembre";"2022";1056
"CORRESPONDENCIA";"8.748";"diciembre";"2022";1056
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"diciembre";"2022";1056
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"diciembre";"2022";1056
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"diciembre";"2022";1056
"SEGUROS DE BIENES";"0";"diciembre";"2022";1056
"ARRIENDO DE OFICINAS VIRTUALES";"0";"diciembre";"2022";1056
"SERVICIOS WEB";"0";"diciembre";"2022";1056
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"diciembre";"2022";1056
"ARRIENDO DE OFICINA MÓVIL";"0";"diciembre";"2022";1056
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"diciembre";"2022";1056
"SERVICIOS MENORES";"600.000";"diciembre";"2022";1056
"COVID-19 PERSONAL DE APOYO";"0";"diciembre";"2022";1056
NA;NA;"enero";"2023";1056
NA;NA;"febrero";"2023";1056
NA;NA;"marzo";"2023";1056
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"0";"marzo";"2022";1153
"TELEFONÍA";"0";"marzo";"2022";1153
"TRASLACIÓN";"497.746";"marzo";"2022";1153
"DIFUSIÓN";"0";"marzo";"2022";1153
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"marzo";"2022";1153
"ARRIENDO DE INMUEBLE";"0";"marzo";"2022";1153
"CONSUMOS BÁSICOS";"0";"marzo";"2022";1153
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"0";"marzo";"2022";1153
